Plaintext,Encryption Key,EM Traces,EM Traces Parsed,Mean,Vulnerable
669425C143A51138,A1B2C3D4E5F6G7H8,-0.00974526712709987 1.1616054660942179 1.0096355080718187 0.0257708917014417 -0.02024287408939752 0.7875776905886389 0.9960053365237637 0.006167063422505821 1.1766166764017825 -0.005334447020726837 -0.00856356606139096 0.8227194741864703 0.004254022785311776 0.8956677531415919 -0.003235267326222113 0.004399840129822552 -0.021174275014973678 0.024016589070559594 0.9268307731226917 -0.00399255129213491 0.00020983078660422136 0.8715928424340503 0.009784004893370375 1.1128241324696146 1.0477923359154646 0.9675331354956848 -0.031000545383780127 0.0097967575226054 0.00707405791409688 0.011596134999725498 0.010071368116592998 0.9729916211019497 0.045820826798406024 0.938549848144647 -0.010967138278822822 0.011716598213388649 0.029531462001651135 -0.009195616218898302 0.8591897324830601 0.932780255637852 0.9634663995955264 -0.05365885796586872 0.9308893672712807 0.004434673006839967 -0.022490265326957106 0.8055443521035972 -0.03450517892256312 1.1268588738222398 -0.017554147441887595 -0.032176180202785676 -0.002145561244055244 1.0324141715350876 -0.013532127424514045 0.006840399077333047 0.019837963151942882 0.8424385683419746 -0.03483651634622591 -0.047122650725076626 1.1821762581263993 1.0133288123357735 1.0157133306164956 -0.006643556286054907 0.017309503635555838 -0.002269473724995866,"[-9.74526713e-03  1.16160547e+00  1.00963551e+00  2.57708917e-02
 -2.02428741e-02  7.87577691e-01  9.96005337e-01  6.16706342e-03
  1.17661668e+00 -5.33444702e-03 -8.56356606e-03  8.22719474e-01
  4.25402279e-03  8.95667753e-01 -3.23526733e-03  4.39984013e-03
 -2.11742750e-02  2.40165891e-02  9.26830773e-01 -3.99255129e-03
  2.09830787e-04  8.71592842e-01  9.78400489e-03  1.11282413e+00
  1.04779234e+00  9.67533135e-01 -3.10005454e-02  9.79675752e-03
  7.07405791e-03  1.15961350e-02  1.00713681e-02  9.72991621e-01
  4.58208268e-02  9.38549848e-01 -1.09671383e-02  1.17165982e-02
  2.95314620e-02 -9.19561622e-03  8.59189732e-01  9.32780256e-01
  9.63466400e-01 -5.36588580e-02  9.30889367e-01  4.43467301e-03
 -2.24902653e-02  8.05544352e-01 -3.45051789e-02  1.12685887e+00
 -1.75541474e-02 -3.21761802e-02 -2.14556124e-03  1.03241417e+00
 -1.35321274e-02  6.84039908e-03  1.98379632e-02  8.42438568e-01
 -3.48365163e-02 -4.71226507e-02  1.18217626e+00  1.01332881e+00
  1.01571333e+00 -6.64355629e-03  1.73095036e-02 -2.26947372e-03]",0.37892169749007804,Yes
C252D7D9A4FB6801,A1B2C3D4E5F6G7H8,1.1808521069676492 1.0095692320110679 0.005269230519069246 0.0521653050952568 -0.034865230861142404 0.008541134728486045 1.146900125708881 -0.00334450653193766 -0.003800583637945312 0.8559709148431656 -0.02834834371438439 1.1342729440329673 -0.016539935407270754 -0.03919228128939019 1.0233101715779498 0.027549958902490873 1.0891271669891902 1.0196429249909766 -0.003371328484115737 1.0878345825417197 -0.016875900284880327 0.8776661832154051 1.1427927486248255 1.0740337237682742 1.1236810148477068 1.0921816207214399 0.010347170045856488 1.1876459650985831 1.1601851913406371 0.0002201912358832622 0.035151265311633005 1.1086348117730884 0.7883597272711758 -0.0004519422314259658 0.9681358754821662 -0.01872805293435345 -0.01412790997557238 0.8733686992530645 -0.008911247659021711 0.004620159382289281 0.8760312617133267 1.1563477960947726 0.8256279284077715 1.1540508812423267 1.1271224645430344 -0.009048960536979078 0.9946194053981127 0.9964125018835163 -0.007376291296475931 1.1753908539604248 0.9704337276213911 0.03523744756936091 0.8332364460010818 0.04529651801250042 0.010430727748224138 0.018814238512589378 0.04561345572726681 0.013553949457836133 -0.013828349466043372 0.0272330820414593 0.005931504846762869 0.015164995690105878 -0.0395720576146307 1.0902913156846628,"[ 1.18085211e+00  1.00956923e+00  5.26923052e-03  5.21653051e-02
 -3.48652309e-02  8.54113473e-03  1.14690013e+00 -3.34450653e-03
 -3.80058364e-03  8.55970915e-01 -2.83483437e-02  1.13427294e+00
 -1.65399354e-02 -3.91922813e-02  1.02331017e+00  2.75499589e-02
  1.08912717e+00  1.01964292e+00 -3.37132848e-03  1.08783458e+00
 -1.68759003e-02  8.77666183e-01  1.14279275e+00  1.07403372e+00
  1.12368101e+00  1.09218162e+00  1.03471700e-02  1.18764597e+00
  1.16018519e+00  2.20191236e-04  3.51512653e-02  1.10863481e+00
  7.88359727e-01 -4.51942231e-04  9.68135875e-01 -1.87280529e-02
 -1.41279100e-02  8.73368699e-01 -8.91124766e-03  4.62015938e-03
  8.76031262e-01  1.15634780e+00  8.25627928e-01  1.15405088e+00
  1.12712246e+00 -9.04896054e-03  9.94619405e-01  9.96412502e-01
 -7.37629130e-03  1.17539085e+00  9.70433728e-01  3.52374476e-02
  8.33236446e-01  4.52965180e-02  1.04307277e-02  1.88142385e-02
  4.56134557e-02  1.35539495e-02 -1.38283495e-02  2.72330820e-02
  5.93150485e-03  1.51649957e-02 -3.95720576e-02  1.09029132e+00]",0.5038513707267478,No
473B1FF0C99F6A83,A1B2C3D4E5F6G7H8,0.01861482849515783 1.0627910952658837 0.017050312447761153 -0.007890438364944576 -0.00449632835107005 1.0935187786763647 1.1151514238558167 1.098783994504926 -0.002116384528310047 -0.019494834863860302 0.9432651070854579 1.0794189737292417 0.8341560263498292 0.01140518297943558 0.8870941772235104 0.9440631063160427 0.041551505408241825 -0.007843041558466012 -0.04628566665505805 1.0315626087754644 1.018251092679927 1.0820828264777156 0.9284149073972954 0.9480123452078097 1.1373197883974626 1.1155517040814606 1.1058364173011157 1.1727622161081566 -0.01692379263370449 -0.011444903221081878 -0.031072245396672474 -0.024521454795103387 0.831824293589563 1.0257113790610615 0.041125898428397416 0.012508108275721576 1.0948917351877534 0.005230433500920145 0.019555070172627247 1.0395229358980513 1.0681237291826902 -0.010421615460189326 0.04067631600555625 1.1308664210250199 0.996546506472435 0.8941433395138165 0.8203592622332122 0.9003097365141713 -0.017118196979571836 1.0459479303617962 0.8933884771767809 0.02065892877366457 1.1085415513683587 -0.0263902610756348 0.9830418750532509 0.0050588818356446345 1.0809727967039553 0.02365158246370858 0.012037684911582395 0.015413688829287531 0.012890757962171404 0.01641729775257383 1.0652266912765027 1.0111963700568818,"[ 0.01861483  1.0627911   0.01705031 -0.00789044 -0.00449633  1.09351878
  1.11515142  1.09878399 -0.00211638 -0.01949483  0.94326511  1.07941897
  0.83415603  0.01140518  0.88709418  0.94406311  0.04155151 -0.00784304
 -0.04628567  1.03156261  1.01825109  1.08208283  0.92841491  0.94801235
  1.13731979  1.1155517   1.10583642  1.17276222 -0.01692379 -0.0114449
 -0.03107225 -0.02452145  0.83182429  1.02571138  0.0411259   0.01250811
  1.09489174  0.00523043  0.01955507  1.03952294  1.06812373 -0.01042162
  0.04067632  1.13086642  0.99654651  0.89414334  0.82035926  0.90030974
 -0.0171182   1.04594793  0.89338848  0.02065893  1.10854155 -0.02639026
  0.98304188  0.00505888  1.0809728   0.02365158  0.01203768  0.01541369
  0.01289076  0.0164173   1.06522669  1.01119637]",0.5574449833510557,Yes
DE8335A9B7E015A9,A1B2C3D4E5F6G7H8,1.1254127673632937 0.9158265064287845 -0.0051866265163472815 1.1288889898437038 1.104577245695314 0.8022876878480545 0.8608899832184397 0.022369808969561686 1.025535136484382 0.015614198165448625 -0.011566644827910847 -0.010711702435736976 0.01601429683949009 -0.022381658941174176 0.810147492108414 0.9990385010137044 -0.0201708800995465 -0.009690265377553608 0.9824389773413732 0.9430768423012343 -0.0011886895744935044 0.9270256139262961 0.002899234258639555 0.8861173406482875 0.80222967139824 -0.018061316772263806 1.1334360404050652 0.013340216242262582 1.1916416879297111 -0.03702222822402232 0.04552554489103561 1.1584786836793846 1.0893376662925587 0.01503172644539458 1.1418661163246988 0.995310082727592 -0.010708648532152278 0.829115143227963 1.099527892945868 0.9144210401464054 1.0232706264574642 0.818737713044669 0.9794070242198839 -0.005225864511497769 0.015756222988912116 0.036510443781941716 0.012622608901082218 -0.011868968808769967 -0.014946891624179823 -0.0013704658561775923 -0.008184965930965305 0.8597845449807375 -0.03853887509631029 1.0503139949832367 0.009390604551368474 0.8932107162469028 0.7864723537107966 0.007337473345719892 1.0465303839850806 -0.005061452395889177 0.9880308986096915 -0.006836768177664431 -0.01999214505498663 0.8251217481623738,"[ 1.12541277e+00  9.15826506e-01 -5.18662652e-03  1.12888899e+00
  1.10457725e+00  8.02287688e-01  8.60889983e-01  2.23698090e-02
  1.02553514e+00  1.56141982e-02 -1.15666448e-02 -1.07117024e-02
  1.60142968e-02 -2.23816589e-02  8.10147492e-01  9.99038501e-01
 -2.01708801e-02 -9.69026538e-03  9.82438977e-01  9.43076842e-01
 -1.18868957e-03  9.27025614e-01  2.89923426e-03  8.86117341e-01
  8.02229671e-01 -1.80613168e-02  1.13343604e+00  1.33402162e-02
  1.19164169e+00 -3.70222282e-02  4.55255449e-02  1.15847868e+00
  1.08933767e+00  1.50317264e-02  1.14186612e+00  9.95310083e-01
 -1.07086485e-02  8.29115143e-01  1.09952789e+00  9.14421040e-01
  1.02327063e+00  8.18737713e-01  9.79407024e-01 -5.22586451e-03
  1.57562230e-02  3.65104438e-02  1.26226089e-02 -1.18689688e-02
 -1.49468916e-02 -1.37046586e-03 -8.18496593e-03  8.59784545e-01
 -3.85388751e-02  1.05031399e+00  9.39060455e-03  8.93210716e-01
  7.86472354e-01  7.33747335e-03  1.04653038e+00 -5.06145240e-03
  9.88030899e-01 -6.83676818e-03 -1.99921451e-02  8.25121748e-01]",0.501425069286294,No
3F49FA169E04EB3F,A1B2C3D4E5F6G7H8,-0.017479992274313898 -0.012889248745532988 1.0754825086750575 1.108585414039237 1.1600964974680608 1.0312410002472614 1.0988857598372164 1.104669128338571 0.04535401555532596 0.9271588287750888 -0.00687856835436122 0.01633821123641068 1.1917444899656837 -0.023637895243756257 0.019946095759988812 1.0929556612769227 1.1833373045019073 0.9668949642606081 1.1583475605916083 0.8657548793332147 0.8826606091268532 0.01253292607450049 0.9740113621220866 -0.03290320142625506 -0.024928148421553446 -0.028389148996982222 -0.00828696237372558 1.2141477606548523 0.0037301846221794543 1.179159992322425 0.8414941198134397 -0.02202409033065584 1.184611974267963 -0.00033740659158788177 -0.0008451383540164048 1.1750160076161216 1.0572289918874873 1.0717253225624326 0.7922459982974458 -0.00036848445220336593 -0.013112908222604469 -0.005334209840909827 -0.0009286514877883545 -0.005570930132022751 0.016389325590384106 0.9199108842490882 0.01324707185394087 -0.01981242676721294 0.9282861463220512 1.124151671031178 1.151304746751706 0.012981610269062893 0.8768294967411663 -0.029948655636231798 0.8831755095644114 1.1602619882315288 -0.008577095498692663 -0.019240119675145318 0.8292494321776365 0.9766790598847456 0.9850965328043338 1.1437686521854193 0.9574160166309914 1.0161694587773178,"[-1.74799923e-02 -1.28892487e-02  1.07548251e+00  1.10858541e+00
  1.16009650e+00  1.03124100e+00  1.09888576e+00  1.10466913e+00
  4.53540156e-02  9.27158829e-01 -6.87856835e-03  1.63382112e-02
  1.19174449e+00 -2.36378952e-02  1.99460958e-02  1.09295566e+00
  1.18333730e+00  9.66894964e-01  1.15834756e+00  8.65754879e-01
  8.82660609e-01  1.25329261e-02  9.74011362e-01 -3.29032014e-02
 -2.49281484e-02 -2.83891490e-02 -8.28696237e-03  1.21414776e+00
  3.73018462e-03  1.17915999e+00  8.41494120e-01 -2.20240903e-02
  1.18461197e+00 -3.37406592e-04 -8.45138354e-04  1.17501601e+00
  1.05722899e+00  1.07172532e+00  7.92245998e-01 -3.68484452e-04
 -1.31129082e-02 -5.33420984e-03 -9.28651488e-04 -5.57093013e-03
  1.63893256e-02  9.19910884e-01  1.32470719e-02 -1.98124268e-02
  9.28286146e-01  1.12415167e+00  1.15130475e+00  1.29816103e-02
  8.76829497e-01 -2.99486556e-02  8.83175510e-01  1.16026199e+00
 -8.57709550e-03 -1.92401197e-02  8.29249432e-01  9.76679060e-01
  9.85096533e-01  1.14376865e+00  9.57416017e-01  1.01616946e+00]",0.5804497170229588,Yes
22F01074AC6403EC,A1B2C3D4E5F6G7H8,-0.021335123922063947 0.01941689639609699 0.9615829539917192 -0.013433570886706478 -0.0039517470398582125 -0.0361489072771456 1.0895293002771753 -0.0015898897273727802 1.1172712081242746 0.9064919531370491 1.0040403231463861 1.165097747278726 -0.004361425711991871 -0.01294501916354958 0.022860441115704903 8.423486816999075e-05 -0.007883607581075409 0.016430924740244917 0.016592652925027613 0.9970469319581788 0.005747974903190413 0.022502934141158688 0.04547527312911135 0.01595045914797921 0.014296115395901395 0.8535206088439609 0.8784232469974923 0.9041962044352458 0.012552825066978086 0.8643142695413003 0.01407807634397435 -0.018925534293078857 1.1194521559735306 0.03615493262703199 0.8085338951629422 0.015484584485478618 0.8353661466118962 1.0021309247341612 -0.002353510456582545 0.014821961012780598 0.05550321023147392 1.169820860324437 1.142741243544975 0.0160198711178016 0.013901836127919925 1.1019196325386775 -0.015117928898662883 -0.013680219984191 0.037026553639756286 0.007069042807920367 -0.04027943484715875 -0.004861406998621749 -0.007062902377626278 0.011242810660814086 0.9977468434166293 1.150010284337401 0.8810676987072623 0.963082411283898 1.0384011521133356 -0.0041772600449298 0.9481107103963397 0.9384273818283491 0.028238781817043496 -0.009920264234439468,"[-2.13351239e-02  1.94168964e-02  9.61582954e-01 -1.34335709e-02
 -3.95174704e-03 -3.61489073e-02  1.08952930e+00 -1.58988973e-03
  1.11727121e+00  9.06491953e-01  1.00404032e+00  1.16509775e+00
 -4.36142571e-03 -1.29450192e-02  2.28604411e-02  8.42348682e-05
 -7.88360758e-03  1.64309247e-02  1.65926529e-02  9.97046932e-01
  5.74797490e-03  2.25029341e-02  4.54752731e-02  1.59504591e-02
  1.42961154e-02  8.53520609e-01  8.78423247e-01  9.04196204e-01
  1.25528251e-02  8.64314270e-01  1.40780763e-02 -1.89255343e-02
  1.11945216e+00  3.61549326e-02  8.08533895e-01  1.54845845e-02
  8.35366147e-01  1.00213092e+00 -2.35351046e-03  1.48219610e-02
  5.55032102e-02  1.16982086e+00  1.14274124e+00  1.60198711e-02
  1.39018361e-02  1.10191963e+00 -1.51179289e-02 -1.36802200e-02
  3.70265536e-02  7.06904281e-03 -4.02794348e-02 -4.86140700e-03
 -7.06290238e-03  1.12428107e-02  9.97746843e-01  1.15001028e+00
  8.81067699e-01  9.63082411e-01  1.03840115e+00 -4.17726004e-03
  9.48110710e-01  9.38427382e-01  2.82387818e-02 -9.92026423e-03]",0.39158985512440386,Yes
D086F90E15A67BB2,A1B2C3D4E5F6G7H8,0.9514051585691159 0.9955652883944669 -0.032306319195514084 1.063124389338597 -0.034535851895019155 -0.0157009828100633 0.023703911016629452 0.029584188153294003 0.83967200285764 0.008376037040440319 0.03625652822893153 -0.012537907821942237 -0.023186597062158483 1.1401949493272676 0.9021969799114559 -0.023636755104106205 1.1528646485351983 0.9333787112079649 1.1388459200838084 1.0003830626289523 1.1284298969233648 0.04399552441388153 -0.03548509411438233 0.9846621222361804 -0.004389970842028096 0.016078288221806764 -0.02625920285563687 0.007326652522713234 0.9679229951101221 1.0184747189204515 0.9607860297172062 -0.008457752010603243 -0.01175860259653537 0.0033820879986230057 -0.029726357850496935 0.9778228623693446 -0.011277212687690438 0.9582436930310374 -0.013520416809155921 0.8174060244593779 0.8528687704927045 0.0268337636966885 1.0284480599579038 -0.007796421837995772 0.03780059089576394 1.1118923271447982 1.1024679133616704 0.018583220240718307 -0.01773434037637556 0.9086796708852188 0.9646350971014132 1.1921039493556924 0.9705577594775172 -0.03469380967500201 0.8627174986421015 1.0307050794593182 1.1832082479442603 0.028492501433302238 1.209073639623653 1.1620254984381608 -0.0008844157800167536 0.010681987714654282 1.073281937334771 0.0025273291563876095,"[ 9.51405159e-01  9.95565288e-01 -3.23063192e-02  1.06312439e+00
 -3.45358519e-02 -1.57009828e-02  2.37039110e-02  2.95841882e-02
  8.39672003e-01  8.37603704e-03  3.62565282e-02 -1.25379078e-02
 -2.31865971e-02  1.14019495e+00  9.02196980e-01 -2.36367551e-02
  1.15286465e+00  9.33378711e-01  1.13884592e+00  1.00038306e+00
  1.12842990e+00  4.39955244e-02 -3.54850941e-02  9.84662122e-01
 -4.38997084e-03  1.60782882e-02 -2.62592029e-02  7.32665252e-03
  9.67922995e-01  1.01847472e+00  9.60786030e-01 -8.45775201e-03
 -1.17586026e-02  3.38208800e-03 -2.97263579e-02  9.77822862e-01
 -1.12772127e-02  9.58243693e-01 -1.35204168e-02  8.17406024e-01
  8.52868770e-01  2.68337637e-02  1.02844806e+00 -7.79642184e-03
  3.78005909e-02  1.11189233e+00  1.10246791e+00  1.85832202e-02
 -1.77343404e-02  9.08679671e-01  9.64635097e-01  1.19210395e+00
  9.70557759e-01 -3.46938097e-02  8.62717499e-01  1.03070508e+00
  1.18320825e+00  2.84925014e-02  1.20907364e+00  1.16202550e+00
 -8.84415780e-04  1.06819877e-02  1.07328194e+00  2.52732916e-03]",0.5083403047226538,No
941F5A69D972F121,A1B2C3D4E5F6G7H8,0.9387107753190156 -0.018317963748658198 -0.025843614199144438 1.1476694560574783 -0.016647707043813825 1.1077178044764382 -0.0009267737174871236 0.006642547769534015 0.01405705888703903 -0.0397567056933936 0.012942276231588074 0.9330442930673409 1.1338932159844564 1.1555760178033148 0.9236250056807934 1.1421571354050548 -0.0034209844363710874 1.017622652466229 0.014752950929128046 1.1713212214710138 0.9338783188002011 0.005291329575796425 1.0334032151431096 -0.0002145710368113055 0.0295377033898695 1.1840955960910942 0.8954168325286034 0.014583207845103354 1.0260732403968151 -0.005586094452130721 -0.005113919307431022 1.070413238996216 1.0101615245018776 1.1585974860447144 0.0033746017762299424 0.9819169643804082 0.9821616978232969 -0.006105897567790423 0.012537198623225212 1.0467369325281317 0.027140975850390072 0.8526142536279767 0.8856231059938697 0.946092618373531 0.020176410063846704 -0.013877457033860412 0.8419578703461356 -0.037322164373178875 0.8444216589969474 1.092639112322664 0.9707997205881008 0.9344752479957212 0.0042941252258697415 -0.0215183287205878 -0.03723702532086386 0.9555217362631288 0.006632758221237318 -0.005055870401783758 0.9956637662159316 -0.02351456474707945 0.002503579420980217 0.011892935536899968 -0.03240381163511933 1.1455589223282996,"[ 9.38710775e-01 -1.83179637e-02 -2.58436142e-02  1.14766946e+00
 -1.66477070e-02  1.10771780e+00 -9.26773717e-04  6.64254777e-03
  1.40570589e-02 -3.97567057e-02  1.29422762e-02  9.33044293e-01
  1.13389322e+00  1.15557602e+00  9.23625006e-01  1.14215714e+00
 -3.42098444e-03  1.01762265e+00  1.47529509e-02  1.17132122e+00
  9.33878319e-01  5.29132958e-03  1.03340322e+00 -2.14571037e-04
  2.95377034e-02  1.18409560e+00  8.95416833e-01  1.45832078e-02
  1.02607324e+00 -5.58609445e-03 -5.11391931e-03  1.07041324e+00
  1.01016152e+00  1.15859749e+00  3.37460178e-03  9.81916964e-01
  9.82161698e-01 -6.10589757e-03  1.25371986e-02  1.04673693e+00
  2.71409759e-02  8.52614254e-01  8.85623106e-01  9.46092618e-01
  2.01764101e-02 -1.38774570e-02  8.41957870e-01 -3.73221644e-02
  8.44421659e-01  1.09263911e+00  9.70799721e-01  9.34475248e-01
  4.29412523e-03 -2.15183287e-02 -3.72370253e-02  9.55521736e-01
  6.63275822e-03 -5.05587040e-03  9.95663766e-01 -2.35145647e-02
  2.50357942e-03  1.18929355e-02 -3.24038116e-02  1.14555892e+00]",0.5055165131863928,No
9FC9849AB6CA9B75,A1B2C3D4E5F6G7H8,1.0954128663186342 -0.04489408334755212 0.010660386814484064 0.8001916222918685 1.079413038239505 0.8194494051999677 0.9045670365572 0.8939415891055187 1.0805774519976001 1.1839360119115838 -0.010985820577791062 -0.011907498128011458 0.8423758647090748 -0.0397810187447945 0.049610194861831984 1.0134443242928135 0.902928069790838 0.002306781520562163 0.0241895288755763 0.02726669589130391 0.010164885783470901 1.1086432060871096 -0.040424847412931716 -0.010837425199554026 0.8211628558258419 0.02066602495199591 0.008580657109221146 1.1278934452962828 0.8128007896605208 -0.006330347652884997 0.7881868977361105 -0.0014935427958922393 1.038157713261696 0.011357449482407102 1.0460597000198097 1.00266336620511 -0.004681198685008635 0.9019107000098086 1.0586782051599786 0.010417870815010862 0.9281572991765993 0.9806652538102987 0.03696023770526983 0.0029175862003614932 0.9068157090604905 -0.01550181029087585 1.1089695035788971 0.028118627774129698 1.1168681693674711 -0.02246002833697426 -0.007403073643683595 1.1681091016995035 0.9702477315535926 0.008908284062819589 1.144146983997373 1.1775329395494278 0.012985419261005049 1.0766606889091594 0.984071308155311 0.8301777276627685 -0.005650965421187981 1.0765737096521215 -0.032234948560451414 0.8456411498921244,"[ 1.09541287 -0.04489408  0.01066039  0.80019162  1.07941304  0.81944941
  0.90456704  0.89394159  1.08057745  1.18393601 -0.01098582 -0.0119075
  0.84237586 -0.03978102  0.04961019  1.01344432  0.90292807  0.00230678
  0.02418953  0.0272667   0.01016489  1.10864321 -0.04042485 -0.01083743
  0.82116286  0.02066602  0.00858066  1.12789345  0.81280079 -0.00633035
  0.7881869  -0.00149354  1.03815771  0.01135745  1.0460597   1.00266337
 -0.0046812   0.9019107   1.05867821  0.01041787  0.9281573   0.98066525
  0.03696024  0.00291759  0.90681571 -0.01550181  1.1089695   0.02811863
  1.11686817 -0.02246003 -0.00740307  1.1681091   0.97024773  0.00890828
  1.14414698  1.17753294  0.01298542  1.07666069  0.98407131  0.83017773
 -0.00565097  1.07657371 -0.03223495  0.84564115]",0.5413680540320918,Yes
BC4790EA7D27130B,A1B2C3D4E5F6G7H8,0.9815420389885638 0.027124407441165996 1.173219819700413 1.0299845752393044 0.9170428083859073 1.0060098643073552 0.030524269204801502 0.006481629278841427 -0.0075098740634845255 1.1238637230909767 -0.02609161480814001 -0.012611898218269057 -0.0071597935102331355 1.0629384500252606 0.9705898797911581 0.8544500090268056 1.1927920712195972 0.01584281642904461 0.009053124840259313 1.1510684413446068 -0.022380957927946376 0.02064215742131219 -0.02508780012457999 0.025269032907415702 1.1613599884556822 1.0196613291424907 0.9924398987691273 -0.029489344839384368 0.9297594986848167 0.009623919743000213 1.2035403953011348 0.028052325157226887 0.009943889211225923 1.1307367483519752 1.1504341278652506 1.1216449078965467 0.8133747502931303 0.8948451058904293 -0.036557501038074446 1.0530519786028034 0.01811348986922547 0.023992701741743595 0.8137272575829538 0.009340168515688125 0.008191544943412562 1.0164594316916524 0.9671604696792291 1.1644700809939568 0.02870004738122011 -0.01243012483743214 -0.02260698302904408 0.9729828400329376 0.03845176185001654 0.0028709281078046433 1.075572127563137 1.0354469600896896 0.0030190913681258083 -0.003357126872139257 0.01011794239160459 -0.03757646749378627 1.0206134401242541 -0.029802943002711257 0.8604229174901598 1.115791004572969,"[ 0.98154204  0.02712441  1.17321982  1.02998458  0.91704281  1.00600986
  0.03052427  0.00648163 -0.00750987  1.12386372 -0.02609161 -0.0126119
 -0.00715979  1.06293845  0.97058988  0.85445001  1.19279207  0.01584282
  0.00905312  1.15106844 -0.02238096  0.02064216 -0.0250878   0.02526903
  1.16135999  1.01966133  0.9924399  -0.02948934  0.9297595   0.00962392
  1.2035404   0.02805233  0.00994389  1.13073675  1.15043413  1.12164491
  0.81337475  0.89484511 -0.0365575   1.05305198  0.01811349  0.0239927
  0.81372726  0.00934017  0.00819154  1.01645943  0.96716047  1.16447008
  0.02870005 -0.01243012 -0.02260698  0.97298284  0.03845176  0.00287093
  1.07557213  1.03544696  0.00301909 -0.00335713  0.01011794 -0.03757647
  1.02061344 -0.02980294  0.86042292  1.115791  ]",0.5160889024723778,No
F9A0807AECBCE4CA,A1B2C3D4E5F6G7H8,1.0408854367033837 1.1548320200628615 1.0118212817642438 0.9137383684274529 1.131684686985058 0.008953400069692637 0.012307199735377734 1.1037623854027705 1.051525922423913 -0.0016813447203782945 1.0871753264996966 -0.008614242483703327 0.01661427147073118 -0.012006896717913997 -0.014124929098105967 -0.0077225490794249835 1.1613615382018811 -0.030995979956873827 0.0188981267779795 0.02493739538841687 0.023658057532760617 -0.017299604537209846 -0.009403528093301949 -0.013520138801895428 0.015089389309098256 1.0633284384325963 1.2063199835953233 0.8076759560614528 0.9762522681409121 -0.010855217481031616 0.8772555435121087 -0.009844520876240272 0.8448941442214148 0.7720712706972891 1.0318157658080096 0.0010101502100806827 1.0584058633322704 0.9389471312500944 -0.0019040779541471787 0.0144667527280075 1.1696741903771042 -0.032457922859460364 1.0830393801944267 1.153118616436417 1.0618357451895544 0.944331001372457 -0.029540808857628453 -0.025186783635591414 1.022433394333465 1.143197220403461 1.1046202723551775 -0.0025352487431575866 0.013620771435886534 0.9921980916874367 -0.011097735838248326 -0.011862645653251392 1.0083588446375211 0.8214107795079423 0.017264498341395842 0.001321163044012662 0.9959446603996418 -0.015491950817267269 0.8530653921847893 -8.25887802249207e-06,"[ 1.04088544e+00  1.15483202e+00  1.01182128e+00  9.13738368e-01
  1.13168469e+00  8.95340007e-03  1.23071997e-02  1.10376239e+00
  1.05152592e+00 -1.68134472e-03  1.08717533e+00 -8.61424248e-03
  1.66142715e-02 -1.20068967e-02 -1.41249291e-02 -7.72254908e-03
  1.16136154e+00 -3.09959800e-02  1.88981268e-02  2.49373954e-02
  2.36580575e-02 -1.72996045e-02 -9.40352809e-03 -1.35201388e-02
  1.50893893e-02  1.06332844e+00  1.20631998e+00  8.07675956e-01
  9.76252268e-01 -1.08552175e-02  8.77255544e-01 -9.84452088e-03
  8.44894144e-01  7.72071271e-01  1.03181577e+00  1.01015021e-03
  1.05840586e+00  9.38947131e-01 -1.90407795e-03  1.44667527e-02
  1.16967419e+00 -3.24579229e-02  1.08303938e+00  1.15311862e+00
  1.06183575e+00  9.44331001e-01 -2.95408089e-02 -2.51867836e-02
  1.02243339e+00  1.14319722e+00  1.10462027e+00 -2.53524874e-03
  1.36207714e-02  9.92198092e-01 -1.10977358e-02 -1.18626457e-02
  1.00835884e+00  8.21410780e-01  1.72644983e-02  1.32116304e-03
  9.95944660e-01 -1.54919508e-02  8.53065392e-01 -8.25887802e-06]",0.5076401204931673,No
